museum.type,museum.value,coord.datatype,coord.type,coord.value,museumLabel.xml:lang,museumLabel.type,museumLabel.value,locationLabel.xml:lang,locationLabel.type,locationLabel.value
uri,http://www.wikidata.org/entity/Q12111795,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(23.707233855 48.423305966),en,literal,Kolochava narrow gauge railway,en,literal,Kolochava
uri,http://www.wikidata.org/entity/Q12113299,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.265062064 49.415536672),uk,literal,Корсунь-Шевченківський історичний музей,en,literal,Cherkasy Oblast
uri,http://www.wikidata.org/entity/Q12114389,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(26.06666667 49.33333333),en,literal,Museum of History of the village Vikno,en,literal,Vikno
uri,http://www.wikidata.org/entity/Q12112819,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(27.166180814 50.618841219),uk,literal,Корецький районний історичний музей,en,literal,Rivne Oblast
uri,http://www.wikidata.org/entity/Q12116610,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.263116634 48.506100758),en,literal,Kirovograd Regional Art Museum,en,literal,Kropyvnytskyi
uri,http://www.wikidata.org/entity/Q12107051,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(39.31672222 48.56492222),uk,literal,Зоологічний музей Луганського університету,en,literal,Luhansk Oblast
uri,http://www.wikidata.org/entity/Q12113299,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.265062064 49.415536672),uk,literal,Корсунь-Шевченківський історичний музей,en,literal,Korsun-Shevchenkivskyi
uri,http://www.wikidata.org/entity/Q12104177,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.17549 49.02639),en,literal,Museum of Volodymyr Hnatiuk in Velesniv,en,literal,Chortkiv Raion
uri,http://www.wikidata.org/entity/Q12114391,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.129780097 49.871446482),uk,literal,Краєзнавчий музей села Великий Хутір,en,literal,Zolotonosha Raion
uri,http://www.wikidata.org/entity/Q12119295,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.040361532 51.227441032),uk,literal,Любомльський краєзнавчий музей,en,literal,Liuboml
uri,http://www.wikidata.org/entity/Q12112819,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(27.166180814 50.618841219),uk,literal,Корецький районний історичний музей,en,literal,Korets
uri,http://www.wikidata.org/entity/Q12107052,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.032 49.834),en,literal,Benedykt Dybowski Zoological Museum,en,literal,Lviv
uri,http://www.wikidata.org/entity/Q12114391,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.129780097 49.871446482),uk,literal,Краєзнавчий музей села Великий Хутір,en,literal,Cherkasy Oblast
uri,http://www.wikidata.org/entity/Q12104177,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.17549 49.02639),en,literal,Museum of Volodymyr Hnatiuk in Velesniv,en,literal,Ternopil Oblast
uri,http://www.wikidata.org/entity/Q12108341,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.459441047 49.751857247),uk,literal,Канівський музей народного декоративного мистецтва,en,literal,Cherkasy Raion
uri,http://www.wikidata.org/entity/Q12116602,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.268141818 48.509030012),uk,literal,Кіровоградський державний музей музичної культури імені Кароля Шимановського,en,literal,Kropyvnytskyi Raion
uri,http://www.wikidata.org/entity/Q12130511,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.819618831 48.327056676),en,literal,Dovbush museum in Kosmach,en,literal,Kosiv Raion
uri,http://www.wikidata.org/entity/Q12130490,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.704139242 48.909902868),uk,literal,Музей «Герої Дніпра»,en,literal,Ivano-Frankivsk Raion
uri,http://www.wikidata.org/entity/Q12130494,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.88750209 51.046566349),en,literal,Post Station in Nizhyn,en,literal,Chernihiv Oblast
uri,http://www.wikidata.org/entity/Q12130502,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(23.943190805 48.873537906),en,literal,Ivan Franko museum,en,literal,Ivano-Frankivsk Oblast
uri,http://www.wikidata.org/entity/Q12128181,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.808259214 51.178926834),uk,literal,Бахмацький історичний музей,en,literal,Bakhmach
uri,http://www.wikidata.org/entity/Q12130508,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(34.79467 50.91215),uk,literal,Музей Герасима Кондратьєва (Суми),en,literal,Sumy Oblast
uri,http://www.wikidata.org/entity/Q12130507,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.268195918 48.509044889),uk,literal,Музей Генріха Нейгауза,en,literal,Kropyvnytskyi Raion
uri,http://www.wikidata.org/entity/Q12130485,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.521944444 49.346944444),en,literal,Museum-estate of Joseph Slipyj,en,literal,Zazdrist
uri,http://www.wikidata.org/entity/Q12119966,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.938932261 49.444931569),en,literal,Bogdan Lepkyi museum in Berezhany,en,literal,Ternopil Oblast
uri,http://www.wikidata.org/entity/Q12130482,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(30.614152581 50.11310293),uk,literal,Музей-садиба Андрія Малишка,en,literal,Obukhiv
uri,http://www.wikidata.org/entity/Q12130482,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(30.614152581 50.11310293),uk,literal,Музей-садиба Андрія Малишка,en,literal,Obukhiv Raion
uri,http://www.wikidata.org/entity/Q12130514,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(34.161944444 44.491944444),en,literal,"Museum of Lesya Ukrainka, Yalta",en,literal,Yalta
uri,http://www.wikidata.org/entity/Q12128181,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.808259214 51.178926834),uk,literal,Бахмацький історичний музей,en,literal,Chernihiv Oblast
uri,http://www.wikidata.org/entity/Q12122574,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.9454 48.28776),en,literal,Volodymyr Ivasyuk Museum,en,literal,Chernivtsi
uri,http://www.wikidata.org/entity/Q12122574,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.9454 48.28776),en,literal,Volodymyr Ivasyuk Museum,en,literal,Chernivtsi Oblast
uri,http://www.wikidata.org/entity/Q12119966,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.938932261 49.444931569),en,literal,Bogdan Lepkyi museum in Berezhany,en,literal,Berezhany
uri,http://www.wikidata.org/entity/Q12130502,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(23.943190805 48.873537906),en,literal,Ivan Franko museum,en,literal,Lolin
uri,http://www.wikidata.org/entity/Q12130492,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(26.197844205 49.817979716),uk,literal,Музей «Молотківська трагедія»,en,literal,Kremenets Raion
uri,http://www.wikidata.org/entity/Q12124013,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(30.520556 50.465556),en,literal,Museum of Kyiv-Mohyla Academy,en,literal,Kyiv
uri,http://www.wikidata.org/entity/Q12130507,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.268195918 48.509044889),uk,literal,Музей Генріха Нейгауза,en,literal,Kropyvnytskyi
uri,http://www.wikidata.org/entity/Q12122574,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.9454 48.28776),en,literal,Volodymyr Ivasyuk Museum,en,literal,Chernivtsi Raion
uri,http://www.wikidata.org/entity/Q12122573,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.240510846 49.321909605),uk,literal,Меморіальний музей К. Г. Стеценка (Квітки),en,literal,Zvenyhorodka Raion
uri,http://www.wikidata.org/entity/Q12122558,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(30.503419811 50.44573189),en,literal,Victor Kosenko Museum,en,literal,Kyiv
uri,http://www.wikidata.org/entity/Q12130507,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.268195918 48.509044889),uk,literal,Музей Генріха Нейгауза,en,literal,Kirovohrad Oblast
uri,http://www.wikidata.org/entity/Q12130482,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(30.614152581 50.11310293),uk,literal,Музей-садиба Андрія Малишка,en,literal,Kyiv Oblast
uri,http://www.wikidata.org/entity/Q12119967,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(28.64967 50.2611),en,literal,Korolenko Literary Memorial Museum,en,literal,Zhytomyr Raion
uri,http://www.wikidata.org/entity/Q12130495,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(36.790991349 46.748742071),uk,literal,Музей «Подвиг»,en,literal,Berdiansk
uri,http://www.wikidata.org/entity/Q12130492,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(26.197844205 49.817979716),uk,literal,Музей «Молотківська трагедія»,en,literal,Ternopil Oblast
uri,http://www.wikidata.org/entity/Q12122576,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(23.94218 49.844277),en,literal,Memorial museum of Roman Shukhevych in Lviv,en,literal,Lviv
uri,http://www.wikidata.org/entity/Q12122563,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(23.8484519 49.2582719),uk,literal,Меморіальний комплекс борцям за волю України (Стрий),en,literal,Stryi
uri,http://www.wikidata.org/entity/Q12130501,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.600183208 49.551142425),uk,literal,Музей Івана Пулюя,en,literal,Ternopil Raion
uri,http://www.wikidata.org/entity/Q12122573,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.240510846 49.321909605),uk,literal,Меморіальний музей К. Г. Стеценка (Квітки),en,literal,Cherkasy Oblast
uri,http://www.wikidata.org/entity/Q12119967,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(28.64967 50.2611),en,literal,Korolenko Literary Memorial Museum,en,literal,Zhytomyr
uri,http://www.wikidata.org/entity/Q12122573,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.240510846 49.321909605),uk,literal,Меморіальний музей К. Г. Стеценка (Квітки),en,literal,Kvitky
uri,http://www.wikidata.org/entity/Q12130524,,,,uk,literal,Музей Національного гірничого університету,en,literal,Dnipro
uri,http://www.wikidata.org/entity/Q12130491,,,,uk,literal,Музей «Краєзнавець» (Слобідка),en,literal,Slobidka
uri,http://www.wikidata.org/entity/Q12122571,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(38.43049167 48.86837222),en,literal,Sosura memorial museum,en,literal,Luhansk Oblast
uri,http://www.wikidata.org/entity/Q12130520,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(34.0075 44.407778),uk,literal,Музей Михайла Коцюбинського в Сімеїзі,en,literal,Simeiz
uri,http://www.wikidata.org/entity/Q12130486,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.021231815 50.207764421),en,literal,Memorial museum of Katerina Bilokur in Bohdanivka,en,literal,Bohdanivka
uri,http://www.wikidata.org/entity/Q12130500,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(23.987843 49.9550564),uk,literal,Музей Євгена Коновальця,en,literal,Zashkiv
uri,http://www.wikidata.org/entity/Q12130492,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(26.197844205 49.817979716),uk,literal,Музей «Молотківська трагедія»,en,literal,Molotkiv
uri,http://www.wikidata.org/entity/Q12130524,,,,uk,literal,Музей Національного гірничого університету,en,literal,Dnipropetrovsk Oblast
uri,http://www.wikidata.org/entity/Q12130491,,,,uk,literal,Музей «Краєзнавець» (Слобідка),en,literal,Ivano-Frankivsk Oblast
uri,http://www.wikidata.org/entity/Q12122571,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(38.43049167 48.86837222),en,literal,Sosura memorial museum,en,literal,Lysychansk
uri,http://www.wikidata.org/entity/Q12130501,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.600183208 49.551142425),uk,literal,Музей Івана Пулюя,en,literal,Ternopil
uri,http://www.wikidata.org/entity/Q12130501,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.600183208 49.551142425),uk,literal,Музей Івана Пулюя,en,literal,Ternopil Oblast
uri,http://www.wikidata.org/entity/Q12130519,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(37.50361111 47.05805556),en,literal,"Museum of the History of the Sea Commercial Port, Mariupil",en,literal,Mariupol
uri,http://www.wikidata.org/entity/Q12130518,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.810963847 49.928481971),uk,literal,Музей Маркіяна Шашкевича (Підлисся),en,literal,Zolochiv Raion
uri,http://www.wikidata.org/entity/Q12122575,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(32.271622769 48.500462919),en,literal,Marko Kropyvnytskyi Memorial Museum,en,literal,Kropyvnytskyi
uri,http://www.wikidata.org/entity/Q12120554,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(29.807222222 50.458055555),en,literal,Makariv museum of local history and lore,en,literal,Makariv
uri,http://www.wikidata.org/entity/Q12119967,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(28.64967 50.2611),en,literal,Korolenko Literary Memorial Museum,en,literal,Zhytomyr Oblast
uri,http://www.wikidata.org/entity/Q12130483,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(34.56791389 49.58171667),en,literal,Memorial Complex of I.P.Kotlyarevsky,en,literal,Poltava Raion
uri,http://www.wikidata.org/entity/Q12130483,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(34.56791389 49.58171667),en,literal,Memorial Complex of I.P.Kotlyarevsky,en,literal,Poltava
uri,http://www.wikidata.org/entity/Q12130523,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(23.855785677 49.068916753),uk,literal,Музей Наталії Кобринської,en,literal,Bolekhiv
uri,http://www.wikidata.org/entity/Q12120001,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(28.093189697 49.325323093),en,literal,Ustym Karmaliuk Literary Museum,en,literal,Vinnytsia Raion
uri,http://www.wikidata.org/entity/Q12130497,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(31.990522324 46.97264945),en,literal,Mykolaiv Military History Museum,en,literal,Mykolaiv
uri,http://www.wikidata.org/entity/Q12130493,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(28.431111111 49.214166666),uk,literal,Музей «Мій край Поділля»,en,literal,Vinnytsia
uri,http://www.wikidata.org/entity/Q12130520,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(34.0075 44.407778),uk,literal,Музей Михайла Коцюбинського в Сімеїзі,en,literal,Autonomous Republic of Crimea
uri,http://www.wikidata.org/entity/Q12119971,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.557972222 48.450333333),en,literal,"Marko Cheremshyna museum, Sniatyn",en,literal,Sniatyn
uri,http://www.wikidata.org/entity/Q12122571,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(38.43049167 48.86837222),en,literal,Sosura memorial museum,en,literal,Siverskodonetsk Raion
uri,http://www.wikidata.org/entity/Q12130498,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.023033 49.851264),uk,literal,Музей «Територія Терору»,en,literal,Lviv
uri,http://www.wikidata.org/entity/Q12130518,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.810963847 49.928481971),uk,literal,Музей Маркіяна Шашкевича (Підлисся),en,literal,Lviv Oblast
uri,http://www.wikidata.org/entity/Q12122572,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(26.014417062 49.332239911),uk,literal,Меморіальний музей Івана Пулюя,en,literal,Chortkiv Raion
uri,http://www.wikidata.org/entity/Q12130483,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(34.56791389 49.58171667),en,literal,Memorial Complex of I.P.Kotlyarevsky,en,literal,Poltava Oblast
uri,http://www.wikidata.org/entity/Q12130491,,,,uk,literal,Музей «Краєзнавець» (Слобідка),en,literal,Ivano-Frankivsk Raion
uri,http://www.wikidata.org/entity/Q12122566,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(30.22527778 48.75138889),uk,literal,Меморіальний музей-квартира Надії Суровцової,en,literal,Uman Raion
uri,http://www.wikidata.org/entity/Q12130490,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(24.704139242 48.909902868),uk,literal,Музей «Герої Дніпра»,en,literal,Ivano-Frankivsk
uri,http://www.wikidata.org/entity/Q12124359,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(25.164631544 49.085936874),uk,literal,Монастириський обласний музей лемківської культури,en,literal,Monastyryska
uri,http://www.wikidata.org/entity/Q12120001,http://www.opengis.net/ont/geosparql#wktLiteral,literal,Point(28.093189697 49.325323093),en,literal,Ustym Karmaliuk Literary Museum,en,literal,Vinnytsia Oblast
