artist_id,name,birth_date,death_date,description
Q122816978,Осіюк Павло Степанович,1919-05-15T00:00:00Z,1992-01-13T00:00:00Z,український  художник-оформлювач
Q126894928,Volodymyr Rybotytskyi,1942-03-11T00:00:00Z,,Ukrainian painter
Q126920378,Вишняк Петро Тимофійович,1930-02-12T00:00:00Z,,український художник
Q113686558,Корнєва Весна Борисівна,1927-03-19T00:00:00Z,,Ukrainian painter
Q125353656,Oleksandr Valenta,1944-02-06T00:00:00Z,1997-12-06T00:00:00Z,
Q125420131,Золотов Костянтин Юрійович,1963-09-29T00:00:00Z,,український художник
Q122818649,Svitlana Babiichuk,1968-03-26T00:00:00Z,,майстриня розпису на дереві
Q125471327,Грачов Анатолій Миколайович,1922-09-16T00:00:00Z,1998-12-31T00:00:00Z,український живописець
Q113692463,Титаренко Ельвіра Іванівна,1936-02-07T00:00:00Z,,Ukrainian painter
Q113640631,Tamara Liashchuk,1937-03-13T00:00:00Z,2017-01-01T00:00:00Z,Ukrainian painter (1937-2017)
Q126895170,Roman Zhuk,1955-04-11T00:00:00Z,,Ukrainian painter
Q124660442,Семенов Олександр Іванович,1921-09-19T00:00:00Z,2003-01-01T00:00:00Z,український живописець
Q124707921,Кушніренко Олександр Васильович,1930-07-08T00:00:00Z,1993-02-01T00:00:00Z,український живописець
Q121061632,Нестеров Валеріан Степанович,1923-10-10T00:00:00Z,2001-05-10T00:00:00Z,український художник
Q124415419,Базилянський Едуард Йосипович,1931-08-26T00:00:00Z,2018-02-18T00:00:00Z,український живописець
Q121339184,Ніколаєв Микола Борисович,1925-02-07T00:00:00Z,2012-02-02T00:00:00Z,український художник декоративно-ужиткового мистецтва
Q124364179,Orest-Vasyl Kuziv,1997-01-13T00:00:00Z,,Ukrainian artist
Q124333445,Sofiia Yuriivna Moroziuk,1998-08-22T00:00:00Z,,Ukrainian artist
Q124672660,Oleksandr Danylovych Pokosenko,1924-05-16T00:00:00Z,2024-02-26T00:00:00Z,Ukrainian painter
Q124740867,Nadiia Oleksiivna Mandrykova-Donchyk,1923-05-26T00:00:00Z,2010-08-08T00:00:00Z,українська художниця
Q131472669,Veronika Ihorivna Kozhushko,2006-05-19T00:00:00Z,2024-08-30T00:00:00Z,ukrainian artist
Q124752101,Kikinyov Vasily Matveyevich,1930-01-23T00:00:00Z,2017-04-12T00:00:00Z,радянський та український художник
Q124423111,Валігура Вадим Дем'янович,1941-01-13T00:00:00Z,1995-03-21T00:00:00Z,український живописець
Q124709101,Завтура Світлана Анатоліївна,1967-05-27T00:00:00Z,,український живописець
Q124417928,Базилянський Ростислав Едуардович,1966-07-27T00:00:00Z,,український живописець
Q124646403,Логвинюк Олександр Семенович,1936-11-19T00:00:00Z,2004-03-02T00:00:00Z,український живописець
Q124655424,Vasyl Zavhorodnii,1925-10-26T00:00:00Z,2009-04-05T00:00:00Z,"український співак, живописець, майстер різьблення на дереві, письменник"
Q121359786,Ivan Kharytonovych Pryidan,1919-09-12T00:00:00Z,2002-12-11T00:00:00Z,український художник і педагог
Q120997798,Пальцев Валерій Анатолійович,1935-04-09T00:00:00Z,,український художник монументально-декоративного мистецтва
Q121604793,Volodymyr Vasylovych Bezuhlov,1947-11-06T00:00:00Z,,український художник і педагог
Q124390661,David Chichkan,1986-04-15T00:00:00Z,2025-08-10T00:00:00Z,Ukrainian artist and activist
Q124655583,Oleksandr Solovyov,1952-09-22T00:00:00Z,,Ukrainian art critic and curator
Q124362771,Ivan Yukhymovych Kabysh,1926-03-12T00:00:00Z,2007-09-20T00:00:00Z,український художник
Q124289975,Фащенко Леонід Григорович,1937-08-17T00:00:00Z,2010-01-30T00:00:00Z,український художник
Q124658099,Коцарев Олександр Вікторович,1955-03-11T00:00:00Z,,український художник
Q124729073,Roman Fedorovych Harasiuta,1958-08-03T00:00:00Z,,український живописець
Q124365995,Anatolii Fedorovych Kuzmenko,1937-04-19T00:00:00Z,2025-04-09T00:00:00Z,український художник і педагог
Q124347904,Yevhen Andriiovych Spitsevych,1931-09-19T00:00:00Z,,український художник і педагог
Q121205958,Oleksandr Petrovych Zhurbii,1926-05-26T00:00:00Z,2005-04-07T00:00:00Z,український  живописець
Q120994162,Безпалий Анатолій Олександрович,1936-02-09T00:00:00Z,2002-03-07T00:00:00Z,American teacher
Q124322406,Рудий Володимир Данилович,1927-08-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/8c413f6528b07cea671adbd5e1b35d91,український художник-кераміст
Q131426185,Шекіта Всеволод Петрович,1982-04-21T00:00:00Z,,"український актор театру і кіно, режисер, музикант, художник"
Q124423101,Mykola Kaftan,1978-12-22T00:00:00Z,,Ukrainian artist
Q124662047,Dmytro Shainoha,1929-03-05T00:00:00Z,2005-02-04T00:00:00Z,Ukrainian painter
Q124755379,Yurii Haviuk,1947-09-27T00:00:00Z,2020-02-25T00:00:00Z,
Q124415118,Багдасарян Карен Драстоматович,1929-11-23T00:00:00Z,,Ukrainian painter
Q121502770,Мисак Сергій Кузьмич,1939-10-09T00:00:00Z,2023-02-24T00:00:00Z,"український кераміст, художник і педагог"
Q121127258,Єрьомка Микола Іванович,1956-02-17T00:00:00Z,,український живописець
Q124305825,Вандаловський Віктор Олексійович,1933-08-26T00:00:00Z,,український художник
Q121093925,Ihor Antonovych Bozhko,1937-09-29T00:00:00Z,,"український  живописець, скульптор, письменник"
Q131415564,Zarema Trasinova,1939-01-01T00:00:00Z,,кримськотатарська художниця та ілюстраторка
Q121029816,Oleksii Kyrylovych Lykholit,1930-04-20T00:00:00Z,2010-05-25T00:00:00Z,український живописець і педагог
Q124685257,Мяло Інна Олегівна,1960-02-16T00:00:00Z,,"український живописець, дизайнер, модельєр, майстриня декоративного мистецтва"
Q124669953,Вайншток Роман Якович,1932-03-20T00:00:00Z,1988-06-27T00:00:00Z,"український радянський художник, скульптор і педагог"
Q124383317,Volodymyr Chornobay,1954-03-17T00:00:00Z,,Ukrainian artist
Q121366921,Никитченко Володимир Васильович,1933-11-14T00:00:00Z,2014-10-31T00:00:00Z,"український художник декоративно-ужиткового мистецтва, гончар"
Q121288864,Максимчук Віра Антонівна,1924-10-12T00:00:00Z,1995-12-20T00:00:00Z,українська художниця
Q124371758,Yurii Vasylovych Morozov,1933-06-10T00:00:00Z,1992-12-10T00:00:00Z,"український радянський скульптор, художник і педагог"
Q131540820,Serhii Oleksandrovych Mylokumov,1961-01-06T00:00:00Z,,український і російський художник
Q124397830,Протопопов Євген Сергійович,1926-05-05T00:00:00Z,2003-08-30T00:00:00Z,український художник
Q124738862,Волошинов Олег Васильович,1936-07-31T00:00:00Z,2020-01-01T00:00:00Z,український живописець
Q124710374,Arman Allakhverdyan,1979-09-25T00:00:00Z,,
Q124399308,Hryhorii Vasylovych Vasiahin,1928-08-01T00:00:00Z,2005-12-29T00:00:00Z,український живописець
Q124390857,Anatolii Pavlovych Lutsenko,1928-07-11T00:00:00Z,1993-03-16T00:00:00Z,український художник і педагог
Q124379878,Vasyl Yakovych Lozovyi,1926-01-05T00:00:00Z,1999-12-24T00:00:00Z,український живописець і педагог
Q124366258,Olha Yuriivna Yerofieieva,1953-03-21T00:00:00Z,,"українська художниця монументально-декоративного мистецтва, живописець і графік"
Q124364193,Bohdan Kuziv,1965-12-04T00:00:00Z,,"Ukrainian painter, graphic artist"
Q124313375,Редін Павло Федорович,1917-12-17T00:00:00Z,1992-03-13T00:00:00Z,український живописець
Q124310186,Швець Віктор Олександрович,1934-08-19T00:00:00Z,1994-01-01T00:00:00Z,український живописець
Q116951608,Прокопенко Микола Васильович,1911-03-03T00:00:00Z,1996-11-03T00:00:00Z,український художник
Q124345237,Ivan Petrovych Selishchev,1928-04-10T00:00:00Z,2011-01-01T00:00:00Z,український живописець
Q131535545,Mariia Rozhenko,1924-12-01T00:00:00Z,2008-06-12T00:00:00Z,Ukrainian painter
Q124655419,Федорченко Володимир Іванович,1948-06-05T00:00:00Z,,український живописець
Q121157567,Viktor Pavlovych Hluzdov,1925-03-08T00:00:00Z,,український графік
Q124670112,Якубовський Володимир Іванович,1961-01-15T00:00:00Z,2022-06-27T00:00:00Z,"український художник, скульптор"
Q124361637,Volodymyr Mykhailovych Zhyzhemskyi,1923-12-03T00:00:00Z,1994-08-26T00:00:00Z,український художник декоративно-ужиткового мистецтва
Q124755443,Чепіга Костянтин Миколайович,1941-12-13T00:00:00Z,2021-03-16T00:00:00Z,
Q124719291,Гандзюк Степан Миколайович,1943-08-18T00:00:00Z,http://www.wikidata.org/.well-known/genid/95a6f00420c922bb5686bc6957a8741f,український живописець
Q124324911,Камінський Еммануїл Абрамович,1927-07-29T00:00:00Z,2009-09-08T00:00:00Z,український художник
Q123151662,Oleksandr Fedorovych Hodunov,1916-09-14T00:00:00Z,2002-11-08T00:00:00Z,український живописець і педагог
Q123561962,Oleksandr Fedorovych Kostenko,1938-04-30T00:00:00Z,,український художник
Q126869787,Volodymyr Marchuk,1953-08-27T00:00:00Z,,Ukrainian painter
Q118214967,Rustam Davletov,1978-01-01T00:00:00Z,,"Ukrainian artist, economist"
Q123154025,Годунова Лариса Олександрівна,1946-06-07T00:00:00Z,,українська художниця
Q116870468,Ягодкіна Тетяна Генріївна,1982-02-25T00:00:00Z,,"українська художниця, художниця, освітянка і громадська діячка"
Q126274657,Остапов Юрій Павлович,1940-04-28T00:00:00Z,2017-05-31T00:00:00Z,український митець
Q131375300,Oleksandr Mykhailovych Serdiuk,1982-11-07T00:00:00Z,,"український художник, живописець, графік, педагог, громадський діяч"
Q123511005,Бражник Олена Владиславівна,1953-06-18T00:00:00Z,,українська художниця і педагогиня
Q131370376,Emillia Buchynska-Varennia,1956-05-20T00:00:00Z,,Ukrainian painter
Q131370240,Olena Kondratiuk,1958-03-27T00:00:00Z,,Ukrainian painter
Q131194475,Oleg Dimov,1986-12-11T00:00:00Z,,"Ukrainian painter, photographer"
Q123241439,Музика Олександр Федорович,1921-01-21T00:00:00Z,2001-08-02T00:00:00Z,український живописець і педагог
Q123480480,Лєсницька Людмила Іванівна,1924-05-28T00:00:00Z,,українська художниця
Q123550969,Валієва Ганна Анатоліївна,1984-07-24T00:00:00Z,,
Q123550968,Гавдзинська Олена Альбінівна,1954-05-27T00:00:00Z,,
Q118117671,Маляренко Ігор Олексійович,1934-07-15T00:00:00Z,2002-10-16T00:00:00Z,український художник
Q123555358,Olha Haidamaka,1990-11-28T00:00:00Z,,Ukrainian artist
Q130417876,Tetiana Okalska,1974-02-28T00:00:00Z,,Ukrainian graphic artist
Q123563005,Petro Mykhailovych Karnaukh,1927-08-16T00:00:00Z,2018-01-21T00:00:00Z,український художник
Q123028631,Fandikova Natalia Volodymyrivna,1960-10-16T00:00:00Z,,українська художниця
Q123553177,Andrii Vasylovych Korotkov,1902-10-23T00:00:00Z,1993-12-01T00:00:00Z,український художник і педагог
Q123485644,Спірякіна Віра Петрівна,1941-02-28T00:00:00Z,,
Q126260293,Stepan Makovskyi,1933-12-30T00:00:00Z,2004-11-17T00:00:00Z,Ukrainian painters
Q130401766,Volodymyr Okrutnyi,1965-04-21T00:00:00Z,,"Ukrainian graphic designer, graphic artist, educator"
Q130524973,Красноголовець Олександр Сергійович,1951-12-06T00:00:00Z,,український художник
Q130394131,Kostiantyn Cherniavskyi,1979-11-22T00:00:00Z,,український художник
Q123686553,Zinaida Ivanivna Serhieieva-Sokolova,1907-09-21T00:00:00Z,2000-01-01T00:00:00Z,українська художниця
Q131369847,Ljuba Kravčenko,,,Ukrainian painter
Q123575844,Mykhailo Fedorovych Pushnyi,1929-11-19T00:00:00Z,1996-04-26T00:00:00Z,український живописець і педагог
Q123554053,Кривенко Володимир Михайлович,1957-07-25T00:00:00Z,,український живописець
Q126330383,Bohdan Pastukh,1924-09-17T00:00:00Z,2008-11-26T00:00:00Z,"Ukrainian literary critic, artist, teacher, public figure"
Q123701252,Соколовська Оксана Дмитрівна,1917-10-14T00:00:00Z,http://www.wikidata.org/.well-known/genid/7f75ec26921bee2996ca790ce15817f1,українська художниця
Q113754915,Stefanka Larikova,1922-09-06T00:00:00Z,1992-03-09T00:00:00Z,українська художниця декоративно-ужиткового мистецтва
Q123523378,Литовченко Наталія Іванівна,1956-04-15T00:00:00Z,,українська художниця і педагогиня
Q123159946,Годунова Ірина Георгіївна,1973-06-23T00:00:00Z,,українська художниця
Q130575183,Olha Paruta-Vitruk,1954-01-30T00:00:00Z,,Ukrainian artist of decorative textiles
Q123290197,Орябинський Олексій Максимович,1930-04-21T00:00:00Z,2018-10-27T00:00:00Z,український художник
Q131305996,Кононенко Віталій Олександрович (художник),1935-08-13T00:00:00Z,2023-10-19T00:00:00Z,
Q123113102,Гайчук Василь Павлович,1955-06-21T00:00:00Z,,український живописець
Q123020555,Таралевич Пилип Миколайович,1942-01-01T00:00:00Z,,український художник
Q123560845,Костенко Зоя Федорівна,1948-01-15T00:00:00Z,,українська художниця
Q113754324,Снєдзін Юрій Емільович,1930-07-05T00:00:00Z,,український художник тканин
Q123492612,Yevheniia Heorhiivna Pavliuk-Sudina,1926-07-08T00:00:00Z,2006-07-01T00:00:00Z,українська художниця декоративно-ужиткового мистецтва
Q123126658,Ледньов Едуард Дмитрович,1955-02-03T00:00:00Z,,український художник
Q123583158,Ерліх Володимир Ісакович,1924-09-23T00:00:00Z,2001-01-01T00:00:00Z,український художник
Q130370020,Viktor Hukailo,1948-05-19T00:00:00Z,2023-08-03T00:00:00Z,"Soviet and Ukrainian graphic artist, painter, illustrator, scenographer, designer (1948—2023)"
Q123090630,Старишко Галина Федорівна,1915-06-24T00:00:00Z,1996-01-01T00:00:00Z,українська  художниця
Q123298382,Шуцька Кіма Степанівна,1927-04-13T00:00:00Z,,українська художниця декоативно-ужиткового мистецтва
Q123570170,Прошин Олександр Васильович,1906-02-23T00:00:00Z,http://www.wikidata.org/.well-known/genid/9d708ac94ca56917af18fd920c839534,український художник
Q119185097,Отрешко Георгій Максимович,1923-01-20T00:00:00Z,http://www.wikidata.org/.well-known/genid/d213b2ce1a5bd765dd37dcb64512c1a0,український живописець
Q134409838,Бауэр Владимир Александрович,1949-05-02T00:00:00Z,,художник
Q131722859,Лучинець Марта Вікторівна,1994-03-26T00:00:00Z,,—волинська художниця
Q120679503,Грибок Дмитро Костянтинович,1931-05-01T00:00:00Z,2012-01-01T00:00:00Z,український художник
Q131851820,Mykhailo Parkhomenko,1950-07-31T00:00:00Z,,Ukrainian artist
Q132777062,Tetiana Oleksandrivna Malinovska,1980-01-01T00:00:00Z,,
Q132776961,Кудлач Володимир Андрійович,1958-09-18T00:00:00Z,,
Q120717360,Yurii Dmytrovych Koriakin,1929-02-27T00:00:00Z,2008-07-17T00:00:00Z,український художник
Q118946107,Mykhailo Pavlovych Brozgol,1955-06-06T00:00:00Z,,Ukrainian painter
Q132776953,Кошель Олександр Іванович,1952-02-10T00:00:00Z,,
Q134410492,Трошкина Юлия Юрьевна,1966-12-22T00:00:00Z,,"художник, доцент кафедры дизайна и арт-менеджмента ДонГУ"
Q130288205,Масик Олександр Володимирович,1947-07-27T00:00:00Z,2021-10-24T00:00:00Z,український художник
Q131910536,Останній Галина Опанасівна,1929-02-01T00:00:00Z,2005-09-07T00:00:00Z,українська художниця
Q129750397,Ivan Manaylo,1942-01-16T00:00:00Z,2010-02-08T00:00:00Z,український живописець і педагог
Q134587516,Швачунов Ігор Юрійович,1960-12-26T00:00:00Z,,український художник
Q134444360,Pavlo Shachko,2002-09-20T00:00:00Z,,"Ukrainian painter, iconographer"
Q118933329,Musii Yakovych Kozulin,1933-02-26T00:00:00Z,2012-08-17T00:00:00Z,український художник і педагог
Q120308420,Повшук Степан Трохимович,1929-07-16T00:00:00Z,1995-01-01T00:00:00Z,український художник килимів
Q130194683,Гангур Василь Михайлович,1945-12-10T00:00:00Z,2005-03-25T00:00:00Z,український художник і педагог
Q132906312,Дем'янишин Валерій Йосипович,1947-01-19T00:00:00Z,2024-10-11T00:00:00Z,український художник-графік
Q134416322,Grigory Efimenko,1973-12-15T00:00:00Z,,художник
Q131105712,Mykola Yakovych Dudchenko,1949-08-14T00:00:00Z,,український і російський художник
Q135285502,Kostyantyn Markovych,1968-09-20T00:00:00Z,,"Ukrainian painter, iconographer, graphic artist"
Q119009380,Талєєв Олександр Матвійович,1924-02-18T00:00:00Z,2006-04-04T00:00:00Z,український художник
Q118593808,Малишев Геннадій Йосипович,1922-03-06T00:00:00Z,1999-04-19T00:00:00Z,український художник
Q124789732,Мандрикова Лариса Олександрівна,1953-04-27T00:00:00Z,,українська художниця
Q124759923,Viktor Anatoliiovych Koptiev,1960-07-11T00:00:00Z,,український художник
Q135267047,Ihor Stefiuk,1949-05-14T00:00:00Z,2017-12-01T00:00:00Z,"Ukrainian artist of decorative arts, teacher"
Q124839364,Viktor Kuzmenko,1939-07-18T00:00:00Z,,Ukrainian artist
Q119231018,Сопєлкін Олександр Леонідович,1935-04-13T00:00:00Z,2022-02-06T00:00:00Z,український художник
Q131900852,Мухін Валерій Петрович,1946-04-16T00:00:00Z,,український живописець і педагог
Q134459709,Vasyl Shyndra,1958-09-06T00:00:00Z,,
Q124839359,Anatolii Ivanov,,,Soviet and Ukrainian painter
Q118976711,Макатуха Василь Іванович,1922-08-18T00:00:00Z,2006-01-11T00:00:00Z,укрвїнський художник
Q134444341,Svetlana Sergeye Doroshenko,1987-01-01T00:00:00Z,,художник
Q130634504,Arsenij Petrovic Sosnovskij,1895-01-01T00:00:00Z,1967-01-01T00:00:00Z,
Q124757466,Hromova Olena Serhiivna,1979-12-12T00:00:00Z,,Contemporary Ukrainian artist and engraver.
Q120562323,Olena Koliesnik,,,"Ukrainian artist, pharmacist"
Q131823842,Величко Надія Григорівна,1955-08-30T00:00:00Z,,українська художниця
Q118435166,Andrey Andreevich Serbutovskiy,1923-08-18T00:00:00Z,2006-10-29T00:00:00Z,український художник
Q118954636,Liudmyla Vasylivna Bruyevych,1966-09-06T00:00:00Z,,Ukrainian artist
Q135284035,Mykhailo Nykolaichuk,1946-11-14T00:00:00Z,,"Ukrainian painter, graphic artist"
Q134410454,Агабекян Лилия Александровна,1951-04-26T00:00:00Z,,художник
Q118946135,Pavel Mykhailovych Brozgol,1933-05-10T00:00:00Z,2004-05-02T00:00:00Z,Ukrainian painter
Q135297743,Petro Markovych,1934-10-10T00:00:00Z,2016-08-23T00:00:00Z,"Ukrainian painter, artist of decorative and applied arts, graphic artist"
Q130696656,Hanna Tkachyk,1949-10-25T00:00:00Z,,"Ukrainian graphic artist, painter, teacher"
Q131911141,Григораш Сергій Володимирович,1963-04-22T00:00:00Z,,кримський живописець
Q134441924,Зорук Сергій Якович,1951-12-30T00:00:00Z,,український художник і педагог
Q118906551,Iryna Kalenyk,1964-01-31T00:00:00Z,,українська художниця
Q124830052,Ivan Ivko,1960-03-28T00:00:00Z,2023-06-22T00:00:00Z,"Ukrainian artist, restorer"
Q134468562,Володимир Михальчук,,2016-01-01T00:00:00Z,
Q134410393,Трошкин Александр Васильевич,1963-12-12T00:00:00Z,,"заведующий кафедрой дизайна и арт-менеджмента ДонГУ, председатель Донецкого республиканского отделения общероссийской общественной организации «Союз Дизайнеров России»"
Q134487763,Tomas Orbelli,1951-02-16T00:00:00Z,2019-11-23T00:00:00Z,architect and painter of Georgian origin
Q124760052,Halyna Anatoliivna Koptieva,1967-04-04T00:00:00Z,,українська художниця
Q130718304,Mykhailo Tsybulko,1949-01-01T00:00:00Z,2017-07-11T00:00:00Z,"Ukrainian artist, scientist, educator"
Q131905741,Orest Zaborskiy,1947-02-02T00:00:00Z,,
Q131903749,Олійник Ганна Петрівна,1924-07-02T00:00:00Z,2022-04-25T00:00:00Z,українська художниця
Q131809535,Андреєв Микола Петрович,1936-04-27T00:00:00Z,,український живописець
Q131858895,Башук Людмила Петрівна,1979-05-29T00:00:00Z,,українська художниця та науковиця-психологиня
Q118954765,Joseph Israelovich Brooke,1886-06-08T00:00:00Z,,Ukrainian painter
Q118496095,Oksana Slyeta,1950-02-09T00:00:00Z,2011-09-09T00:00:00Z,Ukrainian painter (1950-2011)
Q135284890,Bohdan Pylypiv,1954-10-14T00:00:00Z,,Ukrainian pyrography artist
Q124770725,Svetlana Ivannikova,1941-09-12T00:00:00Z,,
Q132777362,Кохаль Наталія Володимирівна,1967-11-30T00:00:00Z,,
Q110577427,Голембовська Світлана Владиславівна,1927-08-28T00:00:00Z,2016-11-19T00:00:00Z,Ukrainian painter
Q112736402,Volodymyr Zatynaiko,1937-10-16T00:00:00Z,,Ukrainian painter
Q107791297,Vitalii Pylypenko,1948-05-19T00:00:00Z,2021-07-21T00:00:00Z,Ukrainian painter
Q115099595,Vladlen Kostiantynovych Dubynin,1931-12-25T00:00:00Z,2020-10-17T00:00:00Z,український скульптор
Q106623073,Мандрика Іван Кирилович,1911-09-23T00:00:00Z,1994-05-08T00:00:00Z,Ukrainian painter
Q105232708,Бондаренко Петро Кузьмич,1915-09-12T00:00:00Z,1992-06-22T00:00:00Z,Ukrainian painter
Q115150699,Oleksandr Semenko,1925-09-15T00:00:00Z,,український художник
Q116897270,Oleksandr Hrekhov,1983-08-25T00:00:00Z,,Ukrainian artist and illustrator
Q123436271,Viacheslav Mishchenko,1964-12-02T00:00:00Z,,"Ukrainian photo artist, painter"
Q115247924,Borys Kuzmovych Yehorov,1925-03-25T00:00:00Z,2017-06-08T00:00:00Z,український живописець
Q106592155,Гребенник Віталій Сергійович,1928-05-13T00:00:00Z,2006-01-01T00:00:00Z,Ukrainian painter
Q109567458,Давиденко Зоя Костянтинівна,1925-05-11T00:00:00Z,,Ukrainian painter
Q106622890,Єфименко Роман Федорович,1916-11-13T00:00:00Z,1996-02-03T00:00:00Z,Ukrainian painter
Q117022058,Клювгант Діна Еммануїлівна,1913-02-23T00:00:00Z,2008-01-07T00:00:00Z,українська художниця декоративної кераміки
Q117169072,Бахіна Олександра Віталіївна,1964-01-24T00:00:00Z,,українська художниця
Q112961837,Sofia Nizova-Shablykina,1918-05-30T00:00:00Z,1993-05-17T00:00:00Z,Ukrainian artist
Q123462159,Гусаренко Леоніда Львівна,1926-04-09T00:00:00Z,,український художник театру
Q117167092,Іпатьєва Ганна Вікторівна,1971-10-30T00:00:00Z,,українська художниця
Q123424077,Sushelnytska Iryna,1976-01-30T00:00:00Z,,"Ukrainian painter and Honored Artist of Ukraine, member of the National Union of Artists of Ukraine."
Q109485301,Ivan Dmytrovych Lohvyn,1923-10-11T00:00:00Z,1996-10-06T00:00:00Z,Ukrainian painter
Q127703073,Sylvia de Swaan,1941-01-01T00:00:00Z,2023-12-07T00:00:00Z,American visual artist and photographer
Q112805608,Гуторов Іван Федорович,1911-08-20T00:00:00Z,1998-11-13T00:00:00Z,Ukrainian painter
Q123440179,Marharyta Mykolaivna Kryzhanivska,1921-07-01T00:00:00Z,2011-02-18T00:00:00Z,українська художниця
Q117196899,Vladimir Budnikov,1947-06-04T00:00:00Z,,Ukrainian artist
Q117085276,Білан Галина Петрівна,1951-05-27T00:00:00Z,,українська художниця
Q116946076,Павлова Олена Миколаївна,1986-07-05T00:00:00Z,,"українська письменниця, журналістка, художниця"
Q110591858,Dmytro Kavsan,1964-12-28T00:00:00Z,,Ukrainian painter
Q117353362,Hanna Kryvolap,1977-04-26T00:00:00Z,,Ukrainian painter
Q117425616,Anatoliy Gankevych,1965-08-24T00:00:00Z,,Ukrainian artist
Q117075368,Панащатенко Валентина Степанівна,1908-11-28T00:00:00Z,2002-09-26T00:00:00Z,українська художниця декоративно-ужиткового мистецтва і педагогиня
Q113189885,Рожик Віталій Миколайович,1955-01-19T00:00:00Z,,Ukrainian painter
Q105115270,Nikita Titov,1973-07-02T00:00:00Z,,Ukrainian artist
Q113738193,Marija Rypan,,,
Q132128025,Rimma Badun,,,"Ukrainian model, artist, and entrepreneur"
Q112198705,Gennadiy Chernega,,,Ukrainian artist
Q112761809,Кадочников Станіслав Петрович,1959-10-15T00:00:00Z,,Ukrainian painter
Q115180621,Ступін Валентин Юхимович,1911-09-07T00:00:00Z,1997-01-01T00:00:00Z,український живописець
Q115123318,Gennadiy Marchenko,1932-10-10T00:00:00Z,,"Soviet, Ukrainian painter"
Q112874968,Dmytro Velychko,1989-02-01T00:00:00Z,,Ukrainian painter
Q115273725,Вольський Петро Дмитрович,1925-05-18T00:00:00Z,,український живописець і художник театру
Q115314630,Nadiia Dmytrivna Kompaniiets-Kyianchenko,1913-05-12T00:00:00Z,2003-12-11T00:00:00Z,українська художниця
Q108091299,Данилич Тарас Федорович,1945-03-07T00:00:00Z,,Ukrainian painter
Q117074531,Луганько Ніна Пилипівна,1937-04-12T00:00:00Z,,українська художниця декоративно-ужиткового мистецтва
Q109551038,Василенко Наталія Василівна,1933-02-09T00:00:00Z,1994-04-15T00:00:00Z,Ukrainian painter
Q117006013,Tamara Ivanivna Yehorova,1925-06-18T00:00:00Z,2018-05-24T00:00:00Z,українська художниця і педагог
Q115300252,Гайдук Зінаїда Кирилівна,1937-09-22T00:00:00Z,2012-01-01T00:00:00Z,українська художниця
Q108101928,Іванчо Андрій Васильович,1972-06-11T00:00:00Z,,Ukrainian painter
Q112816820,Petro Chakyr,1931-06-10T00:00:00Z,2012-03-11T00:00:00Z,Ukrainian painter
Q122411551,Katya Grokhovsky,,,artist
Q112730297,Дудін В'ячеслав Вікторович,1949-08-25T00:00:00Z,2018-03-01T00:00:00Z,Ukrainian painter
Q109338283,Bohdan Vasyltsiv,1952-05-03T00:00:00Z,2018-05-15T00:00:00Z,Ukrainian university teacher
Q123378201,Начар'ян Ганна Яківна,1923-03-04T00:00:00Z,1994-03-07T00:00:00Z,українська художниця кераміки і педагогиня
Q134310170,Mykhailo Bokotey,1976-12-18T00:00:00Z,,painter from the Ukraine
Q106612310,Mykola Ivanovych Moloshtanov,1908-12-06T00:00:00Z,1994-12-25T00:00:00Z,Ukrainian painter
Q112947158,Liudmyla Tymofiivna Dzhus,1944-08-02T00:00:00Z,,Ukrainian painter
Q109339114,Tetyana Lukashevich,1956-05-04T00:00:00Z,,"Soviet and Ukrainian artist, teacher, craftswoman of decorative and applied arts"
Q106606891,Мікеєва Ася Сергіївна,1932-03-10T00:00:00Z,2012-07-05T00:00:00Z,Ukrainian painter
Q134289691,Зайченко-Свєчникова Олена Георгіївна,1978-06-24T00:00:00Z,,українська художниця декоративно-ужиткового мистецтва
Q134053867,Гутиря Олександр Володимирович,1966-02-17T00:00:00Z,,український і канадський живописець і скульптор
Q117189149,Івашиніна Катерина Данилівна,1908-12-07T00:00:00Z,1997-03-12T00:00:00Z,українська художниця
Q132777521,Andriy Sagach,1991-12-29T00:00:00Z,,Ukrainian painter
Q128800007,Зорко Анатолій Єгорович,1956-02-04T00:00:00Z,,український художник
Q106734203,Константинов Валентин Костянтинович,1923-02-23T00:00:00Z,2012-12-04T00:00:00Z,Ukrainian painter
Q116450037,Кічула Григорій Федорович,1932-09-06T00:00:00Z,2004-01-20T00:00:00Z,"український художник декоративної кераміки та скла, живописець, монументаліст"
Q116442577,Голяк Едуард Адольфович,1935-02-13T00:00:00Z,,український художник декоративного скла
Q123456619,Ляхович Леокадія Петрівна,1915-12-18T00:00:00Z,2000-03-08T00:00:00Z,українська художниця
Q106577579,Sirotenko Yuri Georgievich,1918-01-18T00:00:00Z,2010-01-01T00:00:00Z,Ukrainian painter
Q117481648,Osheva Klavdiya Nikolaevna,1919-02-14T00:00:00Z,1994-09-18T00:00:00Z,українська художниця
Q115297412,Гайдук Віктор Кирилович,1926-12-04T00:00:00Z,1992-05-12T00:00:00Z,український живописець
Q110731528,Слєшинський Орест Володимирович,1930-01-10T00:00:00Z,2008-03-01T00:00:00Z,Ukrainian painter
Q123011090,Bella Logachova,1973-01-01T00:00:00Z,,
